first_name,last_name,variant,state,purchase_freq,is_in_another_exp,result
Judy,Centini,B,MI,low,1,0
Rolande,Samu,A,IN,low,1,0
Nichelle,Mcrae,A,FL,low,0,0
Olive,Feichtner,A,TX,low,0,0
Myra,Leinenbach,A,OK,low,0,0
Lucina,Palaspas,A,FL,high,0,0
Jerry,Hauenstein,A,CA,low,0,0
Nickolas,Syrop,B,CO,low,0,0
Staci,Ferencz,A,FL,low,0,0
Daren,Blackwood,B,MN,low,0,1
Dorthy,Lacovara,B,CO,low,0,0
Carmen,Karpin,A,WI,low,0,0
Frederica,Deleo,A,VA,low,0,0
Devora,Newville,B,FL,low,0,0
Lashandra,Ankeny,B,MI,low,0,0
Art,Husser,A,OH,low,0,0
Samira,Birkner,A,PA,low,0,0
Merilyn,Flister,A,GA,low,0,0
Shenika,Mcrae,A,LA,high,0,0
Merissa,Ferencz,A,FL,low,0,0
Carmela,Dorshorst,A,TX,low,0,1
Ma,Sayaphon,A,WA,low,0,0
Becky,Loader,A,MO,low,0,0
Lonna,Chickering,A,NJ,low,0,0
Paz,Maisto,A,OH,low,1,0
Devora,Shire,A,RI,low,0,0
Geoffrey,Gibes,A,CA,low,0,0
Krissy,Adkin,B,WI,medium,0,1
Cammy,Saras,A,NJ,low,0,0
Valentin,Mccullan,B,RI,low,0,0
Tiera,Asar,A,NJ,low,0,1
Junita,Flister,B,NY,low,0,0
Tiera,Kownacki,B,FL,low,0,0
Alishia,Goldammer,A,AZ,low,0,0
Willodean,Breland,B,CA,medium,1,0
Alisha,Wolny,B,MD,low,0,0
Truman,Farrar,B,CA,low,0,0
Tamar,Toyama,B,NY,low,1,1
Goldie,Keener,B,NY,low,0,0
Tasia,Inouye,B,IN,low,0,0
Sabra,Heintzman,B,MO,low,1,0
Judy,Pelkowski,A,PA,low,1,0
Clorinda,Wolny,A,NY,low,0,0
Tamar,Greenbush,B,MA,low,0,0
Taryn,Arias,B,NY,medium,1,0
Lai,Herritt,B,LA,high,0,0
Arlene,Paskin,B,TX,medium,0,0
Lavonna,Nestle,B,OH,low,1,0
Lenna,Nestle,B,NE,low,0,0
Regenia,Perez,A,CA,low,1,0
Rickie,Schirpke,A,WA,low,0,0
Yvonne,Discipio,B,OH,low,1,0
Gail,Tawil,A,AK,low,0,0
Pete,Hochard,B,MI,low,0,0
Lavera,Springe,B,FL,low,0,0
Audry,Breland,B,MA,low,0,0
Ceola,Good,B,CA,low,0,0
Cherry,Toyama,A,CA,low,1,0
Eun,Meisel,B,NY,low,1,1
Adell,Mcdoniel,B,KS,low,0,0
Helaine,Monterrubio,B,NJ,low,0,0
Kayleigh,Foller,B,NY,low,1,0
Salena,Rodeigues,A,CA,low,0,0
Vincenza,Lawler,A,NY,low,1,0
Britt,Eschberger,B,MA,medium,0,0
Olive,Tollner,A,OR,low,0,0
Nichelle,Martabano,B,NJ,low,0,0
Cecilia,Comnick,B,MA,low,0,1
Lashandra,Agramonte,A,OH,low,0,0
Serina,Palaia,B,SC,medium,0,0
Colette,Monarrez,A,OH,low,0,0
Daniela,Vizarro,A,NJ,medium,1,0
Candida,Isenhower,A,PA,low,0,1
Sherita,Riden,B,CA,low,0,0
Gregoria,Shealy,B,PA,low,0,0
Mollie,Zagen,B,PA,low,0,0
Timothy,Corrington,B,WI,low,1,0
Annelle,Regusters,B,OH,low,0,0
Graciela,Loader,B,TN,low,0,0
Carmen,Eschberger,A,CA,medium,1,0
Raylene,Brossart,B,CA,medium,0,0
Alex,Storment,B,WI,low,0,0
Kirk,Rulapaugh,A,CA,low,0,0
Cecilia,Kohnert,A,PA,low,1,0
Lai,Uyetake,A,MD,low,0,0
Cyril,Maclead,B,MN,low,0,0
France,Sama,B,RI,low,0,0
Noah,Parvis,B,NM,low,0,0
Tammara,Engelberg,A,ID,medium,0,0
Chanel,Bourbon,B,VA,high,0,1
Jolanda,Mugnolo,A,IA,low,0,0
Christiane,Paa,B,NJ,low,1,0
Kirk,Rim,B,FL,low,0,0
Cyril,Colla,B,OH,low,1,1
Rebecka,Paskin,B,TX,low,0,0
Jeanice,Saulter,B,GA,low,0,1
Marguerita,Nachor,B,NV,low,0,0
Lisha,Neither,B,WY,low,0,0
Mozell,Maynerich,B,OH,low,0,0
Pete,Glick,A,LA,low,0,0
Roxane,Smith,B,PA,low,0,0
Rodolfo,Wolny,A,CA,low,0,1
Lashaunda,Felger,A,IN,high,0,0
Cristy,Gibes,B,CA,low,0,1
Winfred,Gudroe,A,PA,low,1,0
Kenneth,Isaacs,A,TX,low,0,0
Gertude,Latzke,A,MI,medium,0,0
Moon,Samara,A,IN,low,0,0
Laurel,Wide,A,OH,high,0,0
Gary,Grenet,B,CO,low,0,0
Clorinda,Weirather,A,AK,high,1,0
Dorthy,Stem,B,NV,low,0,0
Kristel,Witten,A,PA,low,1,0
Melissa,Tagala,B,MD,low,1,0
Gail,Grenet,B,TN,low,0,0
Youlanda,Loader,A,LA,low,0,0
Shalon,Ostolaza,A,OH,low,0,0
Quentin,Dubaldi,A,AZ,low,0,0
Nobuko,Paa,B,PA,medium,0,0
Leota,Rim,A,ME,low,1,0
Ruthann,Frerking,A,MS,low,0,0
Lenna,Bitsuie,B,CA,low,1,0
Carmela,Drymon,A,NJ,low,0,1
Gracia,Riopelle,B,OH,low,0,0
Alpha,Weight,B,HI,low,1,0
Eden,Perruzza,A,CA,low,0,0
Galen,Kannady,A,PA,low,0,0
Tawna,Palaspas,B,PA,high,1,0
Vilma,Degonia,A,CA,low,0,0
Pamella,Husser,A,OH,low,0,0
Sylvie,Radde,B,TX,low,1,0
Matthew,Delasancha,B,IN,medium,0,0
Nickolas,Craghead,B,NH,low,0,0
Laurel,Gobern,B,NJ,low,0,0
My,Perigo,B,NY,low,0,0
Elza,Stem,B,NJ,low,0,0
Samira,Wolfgramm,B,TX,high,1,0
Eden,Steffensmeier,B,TX,low,0,0
Lilli,Isenhower,B,TN,low,0,0
Quentin,Feichtner,B,CA,low,1,0
Youlanda,Buemi,B,PA,low,0,0
Thurman,Inouye,B,PA,low,1,0
Vi,Bergesen,A,FL,low,0,0
Estrella,Loader,B,PA,low,0,0
Lashandra,Baltimore,A,MD,low,0,0
Sylvia,Claucherty,B,MD,low,0,0
Paris,Demesa,A,NY,low,0,0
Donte,Moyd,B,NJ,low,0,0
Merissa,Jurney,A,IL,low,0,0
Buddy,Miceli,B,TX,low,0,0
Gayla,Haufler,B,CA,low,0,0
Brett,Amigon,A,MT,low,1,0
Renea,Royster,B,MO,low,1,0
Jade,Sarbacher,B,CA,low,0,0
Scarlet,Thyberg,A,TX,low,0,0
Hillary,Chickering,A,CA,low,0,0
Louisa,Saulter,A,MN,low,0,0
Jose,Degonia,A,CA,low,0,0
Kris,Polidori,B,NJ,low,0,0
Bulah,Sengbusch,B,NE,low,0,0
Valentin,Bruschke,B,WI,low,0,0
Junita,Schirpke,A,GA,low,1,0
Tawna,Lapage,B,TN,low,1,0
Ozell,Tolfree,B,AK,low,0,0
Alisha,Springe,A,CA,low,0,0
Yoko,Nievas,B,NY,low,1,0
Sheron,Emard,A,FL,low,0,0
Theola,Ogg,A,TX,low,0,0
Eun,Menter,A,NY,low,1,0
Leota,Isenhower,A,TX,low,1,0
Luisa,Seewald,A,CA,high,0,0
Merissa,Marrier,B,PA,low,0,0
Cecily,Kippley,B,CA,low,0,0
Willodean,Felger,B,CA,low,0,0
Alaine,Ostolaza,A,MS,low,0,0
Golda,Nabours,A,TX,low,0,0
Katina,Brachle,A,WY,low,0,1
Shenika,Jayson,A,KS,low,0,0
Lucina,Pelkowski,B,PA,low,0,0
Kristeen,Kohl,B,LA,low,0,0
Virgie,Briddick,A,TX,low,0,0
Vincenza,Wardrip,A,WI,low,1,0
Mitsue,Threets,B,CA,low,1,0
Dorothy,Sturiale,B,NY,low,1,0
Cory,Hoogland,B,CA,low,1,0
Rickie,Colaizzo,A,OH,low,0,0
Glory,Gillaspie,B,NJ,low,0,0
Nicolette,Fishburne,B,NJ,low,0,0
Sarah,Rauser,B,LA,low,0,0
Krissy,Toyama,B,VA,low,0,1
Janey,Eanes,B,TX,low,0,0
Daron,Boord,B,LA,low,0,0
Wilda,Keetch,B,VA,high,0,0
Gracia,Saylors,A,NY,low,0,0
Chau,Karpel,B,CA,low,0,0
Virgina,Comnick,A,CA,low,0,1
Lavonda,Batman,A,WY,low,0,1
Ronny,Abdallah,B,MA,low,0,0
Blair,Pugh,B,IN,low,0,0
Oretha,Mccullan,B,KS,high,1,0
Yolando,Kannady,B,NY,low,0,0
Maile,Gudroe,B,TN,high,0,1
Dean,Threets,B,VA,low,0,0
Leatha,Ferrario,A,CO,low,0,0
Weldon,Palaia,B,WY,low,0,0
Annmarie,Ferencz,A,CA,high,0,0
Lizbeth,Ostrosky,B,CA,low,0,0
Melissa,Klusman,A,LA,medium,0,1
Benton,Sengbusch,A,NJ,low,1,1
Ashlyn,Pinilla,B,IL,low,1,0
Viola,Grenet,A,CA,low,0,0
Portia,Modzelewski,B,NY,low,0,0
Jerry,Motley,A,NY,low,0,0
Fabiola,Lary,A,TN,low,0,0
Amber,Nievas,B,NY,low,0,0
Sue,Korando,B,CA,low,0,0
Alecia,Jurney,A,NJ,low,0,0
Buddy,Stuer,A,NY,medium,0,0
Louisa,Yum,B,CA,high,0,0
Wilda,Karpin,A,GA,low,0,0
Franklyn,Lary,A,CA,low,1,0
Taryn,Kitzman,A,OR,low,0,1
Timothy,Mastella,A,NY,low,0,1
Maile,Wenzinger,B,NC,low,0,0
Lisha,Gotter,A,CT,low,1,0
Devorah,Darakjy,B,CA,low,0,0
Nieves,Hochard,A,AK,medium,0,0
Marjory,Ragel,A,CA,low,1,0
Bernardo,Rauser,A,CA,medium,0,0
Louisa,Nievas,A,IN,low,0,0
Valentin,Haroldson,A,MI,low,0,0
Diane,Rentfro,A,MD,low,0,0
Keneth,Similton,B,NJ,low,0,0
Mollie,Parlato,B,LA,low,0,0
Merissa,Storment,A,LA,low,0,0
Nickolas,Karpin,B,IN,low,0,0
Colette,Scheyer,B,FL,low,0,0
Lauran,Schirpke,A,NY,high,1,0
Ashlyn,Saylors,B,NY,low,1,0
Mariann,Pawlowicz,A,NJ,low,0,0
Brandon,Ryser,A,CA,high,0,1
Ernest,Husser,A,NJ,low,1,0
Valentine,Emard,B,TN,low,0,0
Alyce,Gotter,A,KS,low,0,0
Nan,Meteer,B,CA,low,0,0
Angella,Seewald,A,NJ,low,0,0
Wilda,Lungren,A,PA,low,0,0
Brett,Blackwood,A,MT,low,0,0
Lashandra,Lawler,A,FL,low,0,0
Leota,Waymire,A,MA,low,1,0
Blair,Colaizzo,A,FL,low,0,0
Francine,Ryser,A,PA,low,0,0
Felix,Husser,B,AZ,low,1,0
Lisha,Perigo,B,CA,low,0,0
Dorthy,Lueckenbach,B,WA,low,0,0
Terrilyn,Haufler,B,TX,low,0,0
Raymon,Birkner,B,RI,low,0,0
Cammy,Bilden,B,CA,low,0,0
Kanisha,Schmaltz,B,CA,low,0,0
Veronika,Lipkin,B,IN,low,0,0
Merilyn,Honeywell,A,WI,low,0,0
Marjory,Oldroyd,A,NY,low,0,0
Evangelina,Gwalthney,A,NY,low,0,0
Dorthy,Menter,B,MD,low,0,0
Gail,Caldarera,A,OH,low,0,0
Kristeen,Schmaltz,A,PA,low,0,0
Nicolette,Nayar,B,MN,high,0,1
Chantell,Meinerding,B,FL,low,1,0
Myra,Degroot,B,NJ,low,0,0
Kristeen,Dhamer,B,CO,low,0,0
Jolanda,Boord,B,AZ,low,1,0
Dorothy,Polidori,B,NY,low,0,0
Glenn,Witten,B,PA,high,0,0
Devora,Hauenstein,A,IL,low,0,0
Gregoria,Halsey,A,CA,low,0,0
Loren,Bolognia,B,CA,low,1,0
Glory,Slusarski,B,NJ,low,0,0
Willodean,Hughey,A,TX,low,0,0
Tegan,Blackwood,B,TX,low,0,0
Lucy,Yum,B,OR,low,0,0
Maile,Ragel,B,CO,low,0,0
Raul,Jacobos,B,AK,low,1,0
Donette,Rowling,A,MI,low,0,0
Reena,Upthegrove,A,CA,low,0,0
Sue,Duenas,A,PA,low,0,0
Angella,Abdallah,A,WI,low,1,0
Alpha,Stoltzman,A,OH,low,0,0
Mitzie,Foller,B,CA,low,0,0
Ammie,Lueckenbach,B,IA,high,0,0
Glen,Stenseth,A,MD,low,0,0
Dyan,Yglesias,B,NY,low,1,0
Terrilyn,Saylors,A,GA,low,0,0
Ashlyn,Hoa,B,IN,low,0,0
Lauran,Ferrario,B,CA,low,0,1
Jose,Linahan,A,CA,low,0,0
Dominque,Latzke,B,NJ,low,1,1
Krissy,Burnard,B,MN,low,0,0
Justine,Paulas,A,NY,low,0,0
Staci,Maile,B,NJ,low,1,0
Skye,Rentfro,B,WY,low,1,0
Lenna,Harnos,B,MD,medium,0,0
Refugia,Palaia,B,MI,medium,0,0
Edna,Skulski,A,CA,low,0,0
Freeman,Luczki,A,TX,low,0,0
Levi,Ketelsen,A,TX,low,0,1
Talia,Scheyer,B,MA,low,0,0
Layla,Whobrey,B,FL,low,0,0
Devora,Eanes,B,PA,low,1,0
Penney,Juhas,A,MN,low,0,1
Josphine,Steffensmeier,B,TX,low,0,0
Virgie,Ankeny,A,MI,low,0,0
Jerry,Hudnall,B,NJ,medium,1,0
Brandon,Barfield,A,CA,high,0,0
Melissa,Sweigard,A,NJ,low,0,0
Ryan,Cork,A,CA,low,0,0
Rasheeda,Ruta,B,WY,medium,1,0
Elza,Sengbusch,A,KY,low,0,0
Gertude,Leto,B,CA,low,1,0
Refugia,Gillaspie,B,AK,low,0,0
Kanisha,Bookamer,B,TX,high,0,0
Carma,Whobrey,B,TX,low,0,0
Ligia,Eanes,A,CA,low,0,0
Helene,Toyama,A,CA,low,1,0
Tiera,Nayar,A,OR,low,0,1
Lizette,Saras,B,MI,low,1,1
Kimberlie,Meisel,B,ID,low,0,0
Carmelina,Suell,B,NJ,low,0,0
Aliza,Ragel,A,NJ,low,0,0
Iluminada,Dubaldi,B,AK,low,0,0
Cecil,Palaia,B,WA,low,0,0
Mari,Klimek,A,WA,low,0,0
Fatima,Poquette,B,NJ,low,0,0
Truman,Kalafatis,B,MN,low,1,0
Johnetta,Leinenbach,B,NJ,low,0,0
Donette,Poquette,B,NY,low,0,0
Sharika,Lipkin,B,WA,medium,0,0
Simona,Dilello,A,CA,low,1,0
Chau,Kannady,B,AZ,low,0,0
Leonida,Lueckenbach,A,OR,low,1,0
Dorothy,Colla,B,NJ,medium,0,1
Nieves,Smith,B,NY,low,0,0
Krissy,Meisel,B,MA,low,0,0
Luisa,Tegarden,A,GA,low,0,0
Teddy,Mccullan,B,TX,low,0,0
Judy,Chaffins,A,MN,low,1,0
Beckie,Wolfgramm,A,CA,high,0,0
Graciela,Canlas,A,PA,low,0,0
Lonny,Mai,B,CA,low,1,0
Tasia,Bartolet,A,PA,low,0,0
Veronika,Wiklund,B,NY,low,1,0
Shawna,Shadrick,A,NJ,low,0,0
Stephen,Kippley,A,NY,low,0,0
Vincenza,Barfield,B,TX,low,0,1
Lisha,Jayson,B,AZ,low,0,0
Teri,Maillard,A,IN,medium,0,0
Shawna,Wide,A,VA,low,0,0
Kattie,Suell,B,NY,low,1,0
Lucina,Munis,B,MI,low,0,0
Fletcher,Acey,A,WA,low,0,0
Lezlie,Weirather,A,NH,low,0,0
Freeman,Frey,B,NJ,low,1,0
Jolanda,Palaia,A,NJ,low,1,1
Elouise,Lipke,B,LA,low,0,0
Rozella,Rochin,B,IN,low,0,1
Allene,Cronauer,A,NY,low,0,0
Joni,Westerbeck,A,CT,low,1,0
Novella,Frankel,A,NY,low,0,0
Sylvie,Acuff,B,PA,low,0,0
Sue,Mcrae,B,TX,low,0,0
Nichelle,Harabedian,B,MI,medium,0,0
Aja,Chaffins,A,NY,low,0,0
Emerson,Sweigard,B,WI,low,0,0
Amber,Aquas,A,NJ,low,0,0
Carmelina,Mallett,A,NJ,low,0,0
Lavonna,Garufi,B,NY,low,0,0
Jess,Rantanen,A,MO,low,0,0
Carmelina,Rodenberger,B,TX,low,1,0
Daren,Wide,B,CA,low,0,0
Blondell,Colaizzo,B,IL,high,0,0
Janine,Caiafa,B,NY,medium,0,0
Leonida,Gotter,B,CA,low,0,0
Tiera,Ennaco,B,TN,low,0,0
Catarina,Staback,A,NJ,low,0,0
Nu,Bevelacqua,B,MI,low,0,0
Elza,Corrington,B,AZ,low,0,0
Catarina,Plumer,A,CA,low,0,0
Josephine,Marrier,A,NY,high,0,0
Vincenza,Hughey,A,CA,low,1,0
Kayleigh,Skulski,A,NY,medium,0,0
Jose,Weglarz,B,IL,low,0,0
Brittni,Karpin,B,TX,low,0,0
Viola,Samara,A,CO,low,0,0
Lavonda,Waycott,B,LA,low,0,0
Theola,Angalich,A,WI,low,0,1
Stephaine,Auber,B,NJ,low,0,0
Eladia,Bruschke,B,NJ,low,0,0
Leonida,Similton,B,IN,low,0,0
Nan,Flosi,A,OH,low,0,0
Vincent,Monterrubio,A,MN,low,0,0
Jolanda,Asar,A,ID,low,0,0
Mona,Deleo,A,TX,low,0,0
Lemuel,Maclead,B,WI,low,1,0
Johnetta,Weglarz,B,MI,low,0,1
Felicidad,Sweely,B,CA,low,0,0
Layla,Colla,B,MD,low,0,0
Sarah,Karpel,B,OH,low,0,0
Antione,Eanes,A,NJ,medium,0,0
Brandon,Brucato,B,OR,high,0,1
Meaghan,Kusko,B,CT,low,0,0
Leatha,Martabano,B,IL,low,0,0
Markus,Bourbon,A,FL,low,0,0
Nickolas,Isaacs,B,GA,high,1,0
Izetta,Pugh,B,MD,low,1,1
Dulce,Loader,A,MD,low,0,0
Billye,Hoffis,A,NJ,medium,0,1
Lai,Mcdoniel,B,WA,low,1,0
Cherry,Eschberger,A,NY,low,0,0
Elza,Brucato,A,MI,low,0,0
Levi,Shields,A,CA,low,0,0
Glenn,Toelkes,A,NC,low,0,0
Ammie,Perruzza,B,MN,low,1,0
Scarlet,Kitty,A,MI,low,0,0
Gertude,Lukasik,B,TX,medium,0,0
Ahmed,Maillard,A,WI,low,0,0
Carin,Kownacki,B,NY,medium,0,0
Leslie,Silvestrini,A,NY,low,1,0
Refugia,Sweely,B,NY,low,0,0
Felicidad,Shire,B,MI,low,1,0
Renea,Myricks,B,OR,low,0,0
Felicidad,Fritz,B,GA,low,1,0
Celeste,Bayless,B,CA,low,0,0
Mona,Frerking,A,LA,medium,1,0
Claribel,Zagen,B,PA,low,1,0
Lizbeth,Mcnease,A,NJ,low,0,0
Rolland,Herritt,A,NY,low,0,0
Kallie,Keener,A,MO,low,0,0
Sharen,Berlanga,A,MD,low,1,0
Art,Pelkowski,A,WA,low,0,0
Vincent,Knipp,B,FL,low,1,0
Solange,Slayton,B,NH,low,0,0
Lindsey,Nestle,B,RI,low,0,0
Daniela,Matuszak,A,NY,low,0,0
Marvel,Berlanga,B,NJ,low,1,1
Sherita,Reitler,A,NY,low,0,1
Rhea,Vocelka,B,WA,low,0,0
Erinn,Sweigard,B,CA,low,1,0
Trinidad,Kownacki,A,OH,low,1,0
Ammie,Restrepo,A,CA,low,0,0
Kristeen,Eanes,B,NY,low,0,0
Lorean,Suffield,A,NY,low,1,0
Helene,Menter,B,FL,low,0,1
Janey,Lorens,A,CO,low,0,0
Fernanda,Brideau,B,TX,low,0,0
Ciara,Haufler,A,CA,low,0,0
Cecilia,Riden,B,NY,high,1,0
Geoffrey,Morocco,B,TX,low,0,0
Jose,Liukko,B,PA,low,0,0
Wynell,Perin,B,PA,low,0,0
Harrison,Gato,B,CA,low,0,0
Salena,Schieler,A,MI,low,0,1
Colette,Korando,A,PA,medium,0,0
Markus,Hochard,B,NY,low,1,0
Carin,Hoffis,A,PA,low,1,0
Jess,Sayaphon,B,NY,low,0,0
Roselle,Haroldson,B,ID,low,0,0
Keneth,Hellickson,A,IN,low,0,0
Lynelle,Gibes,A,KS,low,0,0
Deonna,Greenbush,B,CO,low,0,0
Lettie,Farrar,B,TX,low,0,0
Helene,Dubaldi,B,FL,low,0,0
Chau,Rim,B,TX,low,0,0
Cory,Cloney,B,NV,medium,0,0
Kimbery,Hagele,A,LA,low,1,0
Shonda,Good,A,MD,low,0,0
Norah,Rodeigues,A,TN,high,0,0
Bette,Chesterfield,A,NJ,medium,0,0
Franklyn,Stoltzman,B,CA,low,0,0
Lauran,Semidey,B,NJ,low,0,0
Raina,Tjepkema,B,MA,low,0,0
Cyril,Mirafuentes,A,NY,low,0,0
Leonida,Schieler,A,MD,medium,0,0
Kattie,Fallick,A,TX,low,0,0
Chauncey,Neither,B,OH,low,0,0
Helaine,Corrington,A,NJ,low,0,1
Corinne,Hixenbaugh,A,CO,low,0,0
Tasia,Dewar,A,WA,low,1,0
Goldie,Modzelewski,B,ID,low,0,0
Cecily,Zepp,A,TX,low,0,0
Johnetta,Emard,B,TN,low,1,1
Deeanna,Engelberg,A,MD,low,0,0
Clay,Inouye,A,MI,low,0,0
Frederica,Tillotson,B,AZ,low,1,0
Carlee,Miceli,B,KS,medium,0,0
Lucina,Batman,A,NJ,low,0,0
Earleen,Lueckenbach,B,CA,low,0,0
Carmen,Gleich,B,OH,low,0,0
Gladys,Menter,B,FL,low,1,0
Garry,Timenez,B,NY,high,0,0
Barbra,Kohnert,B,CA,low,1,0
Leota,Brossart,B,MI,low,0,0
Carlee,Wrinkles,A,NC,low,0,0
Louvenia,Lary,A,FL,low,0,0
Rozella,Boulter,A,MD,low,0,0
Johnetta,Coody,B,NH,low,0,0
Ashlyn,Claucherty,B,MN,low,0,0
Deandrea,Eschberger,B,CA,low,0,0
Ozell,Haufler,B,TX,medium,0,0
Lilli,Stuer,B,CA,low,0,0
Nobuko,Bilden,A,IN,low,0,0
Dorothy,Rulapaugh,B,HI,low,0,0
Bok,Schmaltz,A,CA,low,0,0
Carmelina,Asar,B,NJ,low,0,0
Cassi,Bookamer,B,OH,low,0,0
Arthur,Sengbusch,B,NJ,low,0,0
Junita,Oldroyd,A,CA,low,0,0
Kati,Nachor,B,PA,low,0,0
Skye,Kardas,B,OH,medium,0,0
Rasheeda,Buvens,A,PA,low,0,0
Glory,Weglarz,B,LA,medium,0,0
Edna,Kaniecki,A,MI,low,0,0
Kasandra,Giguere,A,NJ,low,0,0
Evangelina,Lipke,A,CA,low,0,0
Annabelle,Iturbide,B,NJ,high,0,1
Luisa,Flister,B,MA,low,0,0
Britt,Layous,B,NY,low,0,0
Sabra,Hochard,A,FL,low,0,0
Fernanda,Stem,B,TN,low,1,0
Serina,Candlish,B,GA,low,0,0
Becky,Polidori,B,NY,low,0,0
Weldon,Tagala,A,NY,medium,1,0
Beatriz,Lungren,A,GA,low,0,0
Jolene,Callaro,B,OR,low,0,1
Art,Hagele,A,NY,low,1,0
Malinda,Riden,B,OH,low,0,0
Cecil,Greenbush,A,MD,low,0,1
Tarra,Coody,A,TX,low,0,0
Kristeen,Rhymes,A,TX,low,0,0
Lisha,Liukko,A,PA,low,0,0
Jacqueline,Shin,B,SC,low,0,0
Linn,Blackwood,A,CA,low,0,1
Latrice,Perigo,A,CA,low,0,0
Loreta,Loder,A,PA,low,1,0
Benton,Perigo,A,NJ,low,0,0
Sylvie,Cryer,B,TX,medium,0,0
Candida,Steffensmeier,B,OH,low,1,0
Lindsey,Morocco,B,TN,low,0,0
Teri,Bruschke,A,MD,low,1,0
Albina,Fallick,B,NY,low,0,1
Ernest,Emard,A,CT,low,0,0
Bernardo,Papasergi,A,HI,low,0,0
Arminda,Boord,A,NY,low,0,0
Lonna,Shinko,A,CA,low,0,1
Regenia,Vanausdal,B,IL,low,0,0
Gayla,Perin,B,TN,low,0,0
Elza,Tagala,B,NY,low,0,0
Stephane,Dubaldi,A,CO,low,0,0
Lenna,Dinos,A,RI,low,0,0
Hermila,Fern,B,TX,low,0,1
Flo,Lukasik,A,WA,low,1,0
Theodora,Radde,A,OH,low,0,0
Frederica,Chesterfield,A,MA,low,0,0
Merlyn,Coody,B,WY,low,0,0
Caitlin,Ryser,A,CO,low,0,0
Gilma,Mastella,B,WI,low,0,0
Ryan,Walthall,A,CA,medium,0,0
Elouise,Ryser,A,WI,low,0,0
Latrice,Kusko,B,MO,low,0,0
Eladia,Marrier,B,OH,low,1,0
Josphine,Aquas,B,PA,low,1,0
Refugia,Figeroa,A,CA,low,0,0
Brandon,Rentfro,B,CA,low,1,0
Serina,Palaspas,A,WA,low,0,0
Shenika,Kampa,B,CA,low,1,0
Delmy,Chavous,B,GA,low,1,0
Merilyn,Denooyer,B,TN,low,1,0
Glenna,Cronauer,A,NJ,low,0,0
Teddy,Burnard,A,MA,medium,0,0
Claribel,Perruzza,B,FL,low,0,0
Gail,Hengel,B,TX,low,0,0
Taryn,Palaia,B,NJ,low,0,0
Goldie,Harabedian,A,WY,low,0,0
Van,Monterrubio,A,TX,low,0,0
Mireya,Bowley,B,CA,low,0,0
Ciara,Burnard,A,PA,low,0,0
Georgene,Mcrae,B,ID,low,0,0
Daron,Maisto,B,NC,low,0,1
Stephaine,Zane,B,NJ,low,1,0
Donette,Lary,B,IN,low,0,0
Daron,Burnard,A,ND,medium,0,0
Dalene,Cetta,B,OH,low,0,0
Felix,Tomblin,A,FL,low,0,1
Billye,Dubaldi,A,MD,low,0,1
Jamal,Zurcher,B,NJ,medium,0,0
Marge,Modzelewski,A,OH,low,0,0
Shonda,Worlds,A,NY,low,0,0
Annabelle,Motley,B,IN,low,0,0
Albina,Oles,B,CA,low,0,1
Colette,Bartolet,A,TN,low,0,0
Bernardine,Gato,A,NJ,low,1,0
Quentin,Lizama,A,WI,low,0,0
Ashlyn,Ohms,B,NY,low,0,0
Venita,Samu,B,AR,low,0,0
Nickolas,Steffensmeier,B,AZ,low,0,1
Jovita,Yum,A,MI,low,1,1
Staci,Scheyer,A,NY,medium,0,1
Stevie,Kannady,B,TX,low,0,0
Mollie,Sergi,A,NJ,low,0,0
Teri,Witten,B,VA,low,0,0
Reita,Candlish,A,RI,low,0,0
Charlene,Rhymes,A,WI,low,0,0
Lorrine,Colla,A,MA,low,1,0
Roselle,Wildfong,A,VA,low,0,0
Sue,Kannady,B,CA,high,0,1
Yolando,Semidey,B,MT,low,0,0
Bulah,Hamilton,A,NJ,low,0,0
Catarina,Frey,B,NJ,low,0,0
Timothy,Sahagun,B,FL,low,1,0
Brock,Klimek,B,NY,low,0,0
Nieves,Ahle,B,PA,low,1,0
Stephaine,Karpin,B,CA,low,0,0
Kris,Denooyer,A,CO,low,0,1
Carma,Luczki,A,MD,high,0,0
Scarlet,Dilliard,A,CA,low,0,0
Elvera,Syrop,A,AK,low,0,0
Donte,Suffield,B,CA,low,0,0
Josphine,Denooyer,B,WA,low,0,0
Elli,Palaspas,A,MN,low,0,0
Ciara,Gudroe,A,CT,medium,0,1
Nelida,Scriven,A,NY,low,0,0
Ciara,Lace,B,WA,low,0,0
Cathrine,Julia,A,NY,high,1,0
Alisha,Buemi,A,AK,low,0,0
Kanisha,Hudnall,B,CA,low,1,0
Fletcher,Tomblin,B,FL,low,0,0
Lashandra,Gudroe,B,NJ,low,0,0
Dyan,Kohnert,A,CA,low,0,0
Clorinda,Denooyer,A,NJ,medium,0,0
Deeanna,Maillard,A,IL,low,0,0
Virgina,Eroman,A,WI,low,0,0
Fernanda,Stuer,B,MA,low,0,0
Ceola,Stem,A,NY,low,0,0
Angella,Keener,B,NJ,low,0,0
Lavera,Papasergi,A,NJ,low,0,0
Tyra,Dhamer,B,IL,low,1,0
Tamar,Rhoden,B,TN,low,0,0
Viva,Theodorov,B,PA,low,1,0
Gail,Samu,A,TX,low,0,0
Laurel,Hoogland,B,IN,low,0,0
Christiane,Briddick,A,NJ,low,1,0
Alpha,Hoopengardner,A,CO,low,1,0
Junita,Corbley,A,CA,low,0,0
